budget,genres,id,popularity,release_date,revenue,runtime,status,title,vote_average,vote_count
90000000,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",863,73.575118,1999-10-30,497366869,92.0,Released,Toy Story 2,7.3,3806
100000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",44048,37.698465,2010-11-04,167805466,98.0,Released,Unstoppable,6.3,1165
90000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",5175,35.814765,2001-08-03,347325802,90.0,Released,Rush Hour 2,6.4,1054
100000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",2655,15.835672,2000-07-21,155464351,130.0,Released,What Lies Beneath,6.3,488
100000000,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",22794,46.781182,2009-09-17,242988466,90.0,Released,Cloudy with a Chance of Meatballs,6.5,1747
90000000,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 12, ""name"": ""Adventure""}]",8355,69.457898,2009-06-29,886686817,94.0,Released,Ice Age: Dawn of the Dinosaurs,6.5,2271
90000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 14, ""name"": ""Fantasy""}]",116745,43.348022,2013-12-18,188133322,114.0,Released,The Secret Life of Walter Mitty,7.0,3144
92000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",4327,40.20395,2000-11-02,264105545,98.0,Released,Charlie's Angels,5.6,1232
90000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",1422,63.429157,2006-10-05,289847354,151.0,Released,The Departed,7.9,4339
90000000,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 12, ""name"": ""Adventure""}]",10674,67.427755,1998-06-18,304320254,88.0,Released,Mulan,7.6,2008
92000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}]",7446,43.192048,2008-08-09,188072649,107.0,Released,Tropic Thunder,6.5,1667
90000000,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 18, ""name"": ""Drama""}]",65754,47.651083,2011-12-14,232617430,158.0,Released,The Girl with the Dragon Tattoo,7.2,2434
90000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",1572,51.881077,1995-05-19,366101666,128.0,Released,Die Hard: With a Vengeance,6.9,2066
90000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 9648, ""name"": ""Mystery""}]",10528,57.834787,2009-12-23,524028679,128.0,Released,Sherlock Holmes,7.0,5766
100000000,"[{""id"": 18, ""name"": ""Drama""}]",271969,29.608322,2016-08-17,94061311,125.0,Released,Ben-Hur,5.3,621
120000000,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 878, ""name"": ""Science Fiction""}]",10865,51.548589,2001-06-02,186053725,95.0,Released,Atlantis: The Lost Empire,6.7,1224
0,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",258509,27.867368,2015-12-17,233755553,92.0,Released,Alvin and the Chipmunks: The Road Chip,5.8,428
75000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 36, ""name"": ""History""}, {""id"": 10752, ""name"": ""War""}]",2253,38.832842,2008-12-25,200276000,121.0,Released,Valkyrie,6.7,1173
90000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 28, ""name"": ""Action""}]",10661,40.597344,2008-06-05,201596308,113.0,Released,You Don't Mess with the Zohan,5.5,1048
88000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 878, ""name"": ""Science Fiction""}]",257344,140.849495,2015-07-16,243637091,105.0,Released,Pixels,5.6,2513
100000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 12, ""name"": ""Adventure""}]",644,34.035114,2001-06-29,235926552,146.0,Released,A.I. Artificial Intelligence,6.8,1974
90000000,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 9648, ""name"": ""Mystery""}]",10756,16.302378,2003-11-25,182290266,99.0,Released,The Haunted Mansion,5.2,466
90000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 9648, ""name"": ""Mystery""}]",686,55.249434,1997-07-11,171120329,150.0,Released,Contact,7.2,1308
95000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",9383,28.200874,2000-08-04,190213455,112.0,Released,Hollow Man,5.6,634
80000000,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",179,18.69984,2005-04-08,162944923,128.0,Released,The Interpreter,6.2,392
90000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]",76285,40.262261,2013-08-07,174578751,106.0,Released,Percy Jackson: Sea of Monsters,5.9,1648
95000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 53, ""name"": ""Thriller""}]",1996,56.811056,2003-07-21,156505388,117.0,Released,Lara Croft Tomb Raider: The Cradle of Life,5.5,1418
90000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",291805,51.535701,2016-06-02,334901337,129.0,Released,Now You See Me 2,6.7,3235
68000000,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 28, ""name"": ""Action""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 12, ""name"": ""Adventure""}]",10003,20.913852,1997-04-03,118063304,116.0,Released,The Saint,5.9,302
92000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",1535,27.166757,2001-11-18,143049560,126.0,Released,Spy Game,6.8,579
90000000,"[{""id"": 878, ""name"": ""Science Fiction""}]",2067,16.058284,2000-03-10,60874615,114.0,Released,Mission to Mars,5.7,369
90000000,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",46195,46.200042,2011-04-03,484635760,96.0,Released,Rio,6.5,2166
100000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 878, ""name"": ""Science Fiction""}]",2277,24.939295,1999-12-17,93700000,131.0,Released,Bicentennial Man,6.9,963
90000000,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",10357,19.836124,1997-04-25,0,104.0,Released,Volcano,5.2,376
90000000,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 18, ""name"": ""Drama""}]",4477,15.350451,1997-03-12,140807547,107.0,Released,The Devil's Own,5.9,290
100000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}, {""id"": 53, ""name"": ""Thriller""}]",8665,15.625949,2002-07-19,35168966,138.0,Released,K-19: The Widowmaker,6.1,264
20000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}]",9387,31.802807,1982-04-02,79114085,129.0,Released,Conan the Barbarian,6.6,650
88000000,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",921,24.100863,2005-06-02,108539911,144.0,Released,Cinderella Man,7.3,616
87000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",4464,14.824166,2003-07-22,148336445,141.0,Released,Seabiscuit,6.7,216
92000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}]",664,32.079995,1996-05-10,494471524,113.0,Released,Twister,6.1,950
90000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}]",8358,57.739713,2000-12-22,429632142,143.0,Released,Cast Away,7.5,3218
100000000,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}]",9836,37.272385,2006-11-16,384335608,108.0,Released,Happy Feet,5.9,1410
75000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",2502,53.213931,2004-07-23,288500217,108.0,Released,The Bourne Supremacy,7.2,2825
85000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",9772,36.38795,1997-07-25,315156409,124.0,Released,Air Force One,6.2,840
85000000,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",161,60.929352,2001-12-07,450717150,116.0,Released,Ocean's Eleven,7.2,3783
75000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",52451,36.605246,2011-08-31,132274484,110.0,Released,The Three Musketeers,5.6,924
85000000,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]",76492,56.257411,2012-09-20,358375603,91.0,Released,Hotel Transylvania,6.8,2566
85000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 10749, ""name"": ""Romance""}]",4523,29.21998,2007-11-20,340487652,107.0,Released,Enchanted,6.6,1449
85000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",59961,34.773106,2012-02-09,208076205,115.0,Released,Safe House,6.3,1345
85000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",10481,9.895061,2000-10-07,183611771,100.0,Released,102 Dalmatians,5.1,313
75000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}]",59108,36.743324,2011-11-02,152930623,104.0,Released,Tower Heist,5.8,932
85000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",1581,44.967453,2006-12-08,194168700,136.0,Released,The Holiday,6.7,1225
90000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",9798,41.207568,1998-11-20,250649836,132.0,Released,Enemy of the State,6.7,1240
85000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",22897,16.479851,2009-12-23,219103655,121.0,Released,It's Complicated,6.2,360
85000000,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",298,42.069993,2007-06-07,311312624,122.0,Released,Ocean's Thirteen,6.5,1999
85000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}]",7484,26.61951,2006-09-29,197309027,83.0,Released,Open Season,6.1,656
85000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}]",157350,80.316463,2014-03-14,288747895,139.0,Released,Divergent,6.9,4663
68000000,"[{""id"": 10752, ""name"": ""War""}]",853,41.273567,2001-03-13,96976270,131.0,Released,Enemy at the Gates,7.2,999
85000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 53, ""name"": ""Thriller""}]",10159,24.107835,2003-09-26,80916492,104.0,Released,The Rundown,6.4,514
85000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",9593,32.044191,1993-06-18,137298489,130.0,Released,Last Action Hero,6.1,712
85000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}, {""id"": 10749, ""name"": ""Romance""}]",1904,16.595874,2005-12-06,162242962,145.0,Released,Memoirs of a Geisha,7.3,652
85000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",9615,8.282876,2006-06-03,158468292,104.0,Released,The Fast and the Furious: Tokyo Drift,6.1,1705
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 35, ""name"": ""Comedy""}]",51052,19.83683,2011-02-22,0,97.0,Released,Arthur Christmas,6.7,333
90000000,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}]",297,36.069611,1998-11-12,142940100,178.0,Released,Meet Joe Black,6.9,1147
85000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 18, ""name"": ""Drama""}]",9884,18.827753,2002-02-06,78382433,108.0,Released,Collateral Damage,5.5,427
85000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 10751, ""name"": ""Family""}]",62764,48.126297,2012-03-15,183018522,106.0,Released,Mirror Mirror,5.5,1114
60000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}]",22538,38.885195,2010-07-27,47664559,112.0,Released,Scott Pilgrim vs. the World,7.2,2126
60000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 878, ""name"": ""Science Fiction""}]",9341,29.211255,2003-03-28,74208267,136.0,Released,The Core,5.4,516
84000000,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 878, ""name"": ""Science Fiction""}]",12107,17.783361,2000-07-27,123307945,106.0,Released,Nutty Professor II: The Klumps,4.7,332
84000000,"[{""id"": 9648, ""name"": ""Mystery""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}]",9637,31.435539,2002-06-14,275650703,88.0,Released,Scooby-Doo,5.4,820
50000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}]",49049,57.673932,2012-09-07,41037742,95.0,Released,Dredd,6.6,1940
82500000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 10749, ""name"": ""Romance""}]",9339,41.176631,2006-06-22,237681299,107.0,Released,Click,6.0,2104
8000000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 14, ""name"": ""Fantasy""}]",16281,13.661289,1982-11-12,21028755,120.0,Released,Creepshow,6.7,226
85000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",39691,11.77398,2010-07-30,112483764,82.0,Released,Cats & Dogs 2 : The Revenge of Kitty Galore,4.9,119
85000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 878, ""name"": ""Science Fiction""}]",8247,21.218,2008-02-10,222231186,88.0,Released,Jumper,5.9,1799
85000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 878, ""name"": ""Science Fiction""}]",11253,58.57976,2008-07-11,160388063,120.0,Released,Hellboy II: The Golden Army,6.5,1527
65000000,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",1949,51.970905,2007-03-02,84785914,157.0,Released,Zodiac,7.3,2023
82000000,"[{""id"": 878, ""name"": ""Science Fiction""}]",8452,18.447479,2000-11-17,96085477,123.0,Released,The 6th Day,5.7,595
80000000,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 35, ""name"": ""Comedy""}]",310,109.684788,2003-05-23,484572835,101.0,Released,Bruce Almighty,6.4,3012
80000000,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}]",27578,77.580661,2010-08-03,274470394,103.0,Released,The Expendables,6.0,2926
80000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",954,75.290998,1996-05-22,457696359,110.0,Released,Mission: Impossible,6.7,2631
75000000,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}]",70160,68.550698,2012-03-12,691210692,142.0,Released,The Hunger Games,6.9,9455
80000000,"[{""id"": 35, ""name"": ""Comedy""}]",45243,58.040149,2011-05-25,254455986,102.0,Released,The Hangover Part II,6.2,3739
80000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 14, ""name"": ""Fantasy""}]",364,59.113174,1992-06-19,280000000,126.0,Released,Batman Returns,6.6,1673
80000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}]",7518,36.32705,2006-04-22,343397247,83.0,Released,Over the Hedge,6.3,1074
80000000,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}]",11544,55.659988,2002-06-21,145771527,85.0,Released,Lilo & Stitch,7.1,1314
85000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]",9986,14.132583,2006-12-15,144000000,97.0,Released,Charlotte's Web,5.8,288
75000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",8656,34.070054,1998-05-08,140464664,120.0,Released,Deep Impact,5.9,855
84000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",146216,44.34333,2013-07-18,0,116.0,Released,RED 2,6.4,1526
82000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",9291,26.065735,2005-05-19,190320568,113.0,Released,The Longest Yard,6.2,785
75000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 10402, ""name"": ""Music""}, {""id"": 16, ""name"": ""Animation""}]",55301,23.473004,2011-12-14,342695435,87.0,Released,Alvin and the Chipmunks: Chipwrecked,5.4,484
80000000,"[{""id"": 35, ""name"": ""Comedy""}]",109418,45.589568,2013-07-11,246984278,100.0,Released,Grown Ups 2,5.8,1155
80000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 53, ""name"": ""Thriller""}]",11665,23.496054,2008-06-19,230685453,110.0,Released,Get Smart,6.0,1051
80000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",6964,16.939441,2003-12-12,266728738,128.0,Released,Something's Gotta Give,6.3,410
80000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 9648, ""name"": ""Mystery""}]",11324,81.914696,2010-02-18,294804195,138.0,Released,Shutter Island,7.8,6336
80000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}]",12193,19.500893,2008-11-26,163733697,88.0,Released,Four Christmases,5.3,331
75000000,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 878, ""name"": ""Science Fiction""}]",9928,29.558157,2005-03-10,260696994,91.0,Released,Robots,6.0,1333
80000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",754,46.075037,1997-06-27,245676146,138.0,Released,Face/Off,6.8,1583
